id,organismo,linea_servicio,dia,fecha,afluencia_tarjeta,afluencia_boleto,afluencia_total_preliminar
9298,STC,L9,Sábado,2020-07-18,,,"139,087"
9299,STC,LA,Sábado,2020-07-18,,,"173,518"
9300,STC,LB,Sábado,2020-07-18,,,"195,572"
9301,STC,L12,Sábado,2020-07-18,,,"155,468"
9302,STC,L1,Domingo,2020-07-19,,,"178,960"
9303,STC,L2,Domingo,2020-07-19,,,"138,009"
9304,STC,L3,Domingo,2020-07-19,,,"141,687"
9305,STC,L4,Domingo,2020-07-19,,,"20,982"
9306,STC,L5,Domingo,2020-07-19,,,"65,621"
9307,STC,L6,Domingo,2020-07-19,,,"27,257"
9308,STC,L7,Domingo,2020-07-19,,,"55,770"
9309,STC,L8,Domingo,2020-07-19,,,"83,014"
9310,STC,L9,Domingo,2020-07-19,,,"77,365"
9311,STC,LA,Domingo,2020-07-19,,,"123,485"
9312,STC,LB,Domingo,2020-07-19,,,"120,472"
9313,STC,L12,Domingo,2020-07-19,,,"101,759"
9314,STC,L1,Lunes,2020-07-20,,,"336,429"
9315,STC,L2,Lunes,2020-07-20,,,"298,158"
9316,STC,L3,Lunes,2020-07-20,,,"273,538"
9317,STC,L4,Lunes,2020-07-20,,,"34,714"
9318,STC,L5,Lunes,2020-07-20,,,"114,178"
9319,STC,L6,Lunes,2020-07-20,,,"58,852"
9320,STC,L7,Lunes,2020-07-20,,,"124,230"
9321,STC,L8,Lunes,2020-07-20,,,"180,891"
9322,STC,L9,Lunes,2020-07-20,,,"160,698"
9323,STC,LA,Lunes,2020-07-20,,,"181,997"
9324,STC,LB,Lunes,2020-07-20,,,"204,302"
9325,STC,L12,Lunes,2020-07-20,,,"175,580"
9326,STC,L1,Martes,2020-07-21,,,"328,198"
9327,STC,L2,Martes,2020-07-21,,,"302,645"
9328,STC,L3,Martes,2020-07-21,,,"279,971"
9329,STC,L4,Martes,2020-07-21,,,"33,642"
9330,STC,L5,Martes,2020-07-21,,,"111,799"
9331,STC,L6,Martes,2020-07-21,,,"61,765"
9332,STC,L7,Martes,2020-07-21,,,"126,009"
9333,STC,L8,Martes,2020-07-21,,,"177,415"
9334,STC,L9,Martes,2020-07-21,,,"154,683"
9335,STC,LA,Martes,2020-07-21,,,"174,915"
9336,STC,LB,Martes,2020-07-21,,,"196,062"
9337,STC,L12,Martes,2020-07-21,,,"184,695"
9338,STC,L1,Miércoles,2020-07-22,,,"333,666"
9339,STC,L2,Miércoles,2020-07-22,,,"314,077"
9340,STC,L3,Miércoles,2020-07-22,,,"289,252"
9341,STC,L4,Miércoles,2020-07-22,,,"34,248"
9342,STC,L5,Miércoles,2020-07-22,,,"123,416"
9343,STC,L6,Miércoles,2020-07-22,,,"63,878"
9344,STC,L7,Miércoles,2020-07-22,,,"132,507"
9345,STC,L8,Miércoles,2020-07-22,,,"189,251"
9346,STC,L9,Miércoles,2020-07-22,,,"176,860"
9347,STC,LA,Miércoles,2020-07-22,,,"183,648"
9348,STC,LB,Miércoles,2020-07-22,,,"205,271"
9349,STC,L12,Miércoles,2020-07-22,,,"187,095"
9350,STC,L1,Jueves,2020-07-23,,,"314,948"
9351,STC,L2,Jueves,2020-07-23,,,"294,129"
9352,STC,L3,Jueves,2020-07-23,,,"290,423"
9353,STC,L4,Jueves,2020-07-23,,,"36,721"
9354,STC,L5,Jueves,2020-07-23,,,"124,035"
9355,STC,L6,Jueves,2020-07-23,,,"59,473"
9356,STC,L7,Jueves,2020-07-23,,,"134,746"
9357,STC,L8,Jueves,2020-07-23,,,"191,320"
9358,STC,L9,Jueves,2020-07-23,,,"177,387"
9359,STC,LA,Jueves,2020-07-23,,,"178,410"
9360,STC,LB,Jueves,2020-07-23,,,"201,425"
9361,STC,L12,Jueves,2020-07-23,,,"189,261"
9362,STC,L1,Viernes,2020-07-24,,,"360,554"
9363,STC,L2,Viernes,2020-07-24,,,"314,924"
9364,STC,L3,Viernes,2020-07-24,,,"297,262"
9365,STC,L4,Viernes,2020-07-24,,,"37,492"
9366,STC,L5,Viernes,2020-07-24,,,"122,502"
9367,STC,L6,Viernes,2020-07-24,,,"62,660"
9368,STC,L7,Viernes,2020-07-24,,,"132,768"
9369,STC,L8,Viernes,2020-07-24,,,"194,543"
9370,STC,L9,Viernes,2020-07-24,,,"172,171"
9371,STC,LA,Viernes,2020-07-24,,,"194,543"
9372,STC,LB,Viernes,2020-07-24,,,"213,233"
9373,STC,L12,Viernes,2020-07-24,,,"187,744"
9374,STC,L1,Sábado,2020-07-25,,,"311,288"
9375,STC,L2,Sábado,2020-07-25,,,"277,901"
9376,STC,L3,Sábado,2020-07-25,,,"243,492"
9377,STC,L4,Sábado,2020-07-25,,,"32,443"
9378,STC,L5,Sábado,2020-07-25,,,"105,613"
9379,STC,L6,Sábado,2020-07-25,,,"51,088"
9380,STC,L7,Sábado,2020-07-25,,,"98,682"
9381,STC,L8,Sábado,2020-07-25,,,"166,193"
9382,STC,L9,Sábado,2020-07-25,,,"134,945"
9383,STC,LA,Sábado,2020-07-25,,,"172,061"
9384,STC,LB,Sábado,2020-07-25,,,"200,315"
9385,STC,L12,Sábado,2020-07-25,,,"154,687"
9386,STC,L1,Domingo,2020-07-26,,,"177,221"
9387,STC,L2,Domingo,2020-07-26,,,"154,206"
9388,STC,L3,Domingo,2020-07-26,,,"131,577"
9389,STC,L4,Domingo,2020-07-26,,,"22,363"
9390,STC,L5,Domingo,2020-07-26,,,"75,925"
9391,STC,L6,Domingo,2020-07-26,,,"31,007"
9392,STC,L7,Domingo,2020-07-26,,,"53,823"
9393,STC,L8,Domingo,2020-07-26,,,"90,535"
9394,STC,L9,Domingo,2020-07-26,,,"82,363"
9395,STC,LA,Domingo,2020-07-26,,,"133,366"
9396,STC,LB,Domingo,2020-07-26,,,"115,234"
9397,STC,L12,Domingo,2020-07-26,,,"106,526"
9398,STC,L1,Lunes,2020-07-27,,,"337,684"
9399,STC,L2,Lunes,2020-07-27,,,"280,181"
9400,STC,L3,Lunes,2020-07-27,,,"278,072"
9401,STC,L4,Lunes,2020-07-27,,,"33,704"
9402,STC,L5,Lunes,2020-07-27,,,"115,552"
9403,STC,L6,Lunes,2020-07-27,,,"59,268"
9404,STC,L7,Lunes,2020-07-27,,,"123,890"
9405,STC,L8,Lunes,2020-07-27,,,"186,939"
9406,STC,L9,Lunes,2020-07-27,,,"159,959"
9407,STC,LA,Lunes,2020-07-27,,,"182,133"
9408,STC,LB,Lunes,2020-07-27,,,"204,061"
9409,STC,L12,Lunes,2020-07-27,,,"176,893"
9410,STC,L1,Martes,2020-07-28,,,"336,974"
9411,STC,L2,Martes,2020-07-28,,,"306,405"
9412,STC,L3,Martes,2020-07-28,,,"280,692"
9413,STC,L4,Martes,2020-07-28,,,"36,244"
9414,STC,L5,Martes,2020-07-28,,,"124,604"
9415,STC,L6,Martes,2020-07-28,,,"63,469"
9416,STC,L7,Martes,2020-07-28,,,"128,631"
9417,STC,L8,Martes,2020-07-28,,,"193,630"
9418,STC,L9,Martes,2020-07-28,,,"167,307"
9419,STC,LA,Martes,2020-07-28,,,"187,122"
9420,STC,LB,Martes,2020-07-28,,,"195,454"
9421,STC,L12,Martes,2020-07-28,,,"181,724"
9422,STC,L1,Miércoles,2020-07-29,,,"336,979"
9423,STC,L2,Miércoles,2020-07-29,,,"311,049"
9424,STC,L3,Miércoles,2020-07-29,,,"289,871"
9425,STC,L4,Miércoles,2020-07-29,,,"38,259"
9426,STC,L5,Miércoles,2020-07-29,,,"118,834"
9427,STC,L6,Miércoles,2020-07-29,,,"60,662"
9428,STC,L7,Miércoles,2020-07-29,,,"128,442"
9429,STC,L8,Miércoles,2020-07-29,,,"198,722"
9430,STC,L9,Miércoles,2020-07-29,,,"164,680"
9431,STC,LA,Miércoles,2020-07-29,,,"181,422"
9432,STC,LB,Miércoles,2020-07-29,,,"210,139"
9433,STC,L12,Miércoles,2020-07-29,,,"186,740"
9434,STC,L1,Jueves,2020-07-30,,,"339,394"
9435,STC,L2,Jueves,2020-07-30,,,"310,976"
9436,STC,L3,Jueves,2020-07-30,,,"289,212"
9437,STC,L4,Jueves,2020-07-30,,,"39,638"
9438,STC,L5,Jueves,2020-07-30,,,"115,085"
9439,STC,L6,Jueves,2020-07-30,,,"65,532"
9440,STC,L7,Jueves,2020-07-30,,,"132,566"
9441,STC,L8,Jueves,2020-07-30,,,"201,514"
9442,STC,L9,Jueves,2020-07-30,,,"158,452"
9443,STC,LA,Jueves,2020-07-30,,,"178,361"
9444,STC,LB,Jueves,2020-07-30,,,"207,795"
9445,STC,L12,Jueves,2020-07-30,,,"186,702"
9446,STC,L1,Viernes,2020-07-31,,,"344,238"
9447,STC,L2,Viernes,2020-07-31,,,"318,060"
9448,STC,L3,Viernes,2020-07-31,,,"294,026"
9449,STC,L4,Viernes,2020-07-31,,,"40,534"
9450,STC,L5,Viernes,2020-07-31,,,"132,184"
9451,STC,L6,Viernes,2020-07-31,,,"63,813"
9452,STC,L7,Viernes,2020-07-31,,,"140,424"
9453,STC,L8,Viernes,2020-07-31,,,"224,521"
9454,STC,L9,Viernes,2020-07-31,,,"181,741"
9455,STC,LA,Viernes,2020-07-31,,,"183,704"
9456,STC,LB,Viernes,2020-07-31,,,"221,030"
9457,STC,L12,Viernes,2020-07-31,,,"187,385"
9458,STC,L1,Sábado,2020-08-01,,,"319,985"
9459,STC,L2,Sábado,2020-08-01,,,"308,449"
9460,STC,L3,Sábado,2020-08-01,,,"254,902"
9461,STC,L4,Sábado,2020-08-01,,,"35,129"
9462,STC,L5,Sábado,2020-08-01,,,"113,500"
9463,STC,L6,Sábado,2020-08-01,,,"47,446"
9464,STC,L7,Sábado,2020-08-01,,,"112,134"
9465,STC,L8,Sábado,2020-08-01,,,"181,985"
9466,STC,L9,Sábado,2020-08-01,,,"139,069"
9467,STC,LA,Sábado,2020-08-01,,,"160,752"
9468,STC,LB,Sábado,2020-08-01,,,"207,576"
9469,STC,L12,Sábado,2020-08-01,,,"153,307"
9470,STC,L1,Domingo,2020-08-02,,,"190,292"
9471,STC,L2,Domingo,2020-08-02,,,"167,197"
9472,STC,L3,Domingo,2020-08-02,,,"138,850"
9473,STC,L4,Domingo,2020-08-02,,,"24,384"
9474,STC,L5,Domingo,2020-08-02,,,"68,712"
9475,STC,L6,Domingo,2020-08-02,,,"29,095"
9476,STC,L7,Domingo,2020-08-02,,,"57,279"
9477,STC,L8,Domingo,2020-08-02,,,"101,584"
9478,STC,L9,Domingo,2020-08-02,,,"82,929"
9479,STC,LA,Domingo,2020-08-02,,,"126,771"
9480,STC,LB,Domingo,2020-08-02,,,"138,818"
9481,STC,L12,Domingo,2020-08-02,,,"101,976"
9482,STC,L1,Lunes,2020-08-03,,,"351,999"
9483,STC,L2,Lunes,2020-08-03,,,"320,162"
9484,STC,L3,Lunes,2020-08-03,,,"307,498"
9485,STC,L4,Lunes,2020-08-03,,,"35,759"
9486,STC,L5,Lunes,2020-08-03,,,"117,309"
9487,STC,L6,Lunes,2020-08-03,,,"60,673"
9488,STC,L7,Lunes,2020-08-03,,,"140,015"
9489,STC,L8,Lunes,2020-08-03,,,"189,985"
9490,STC,L9,Lunes,2020-08-03,,,"177,975"
9491,STC,LA,Lunes,2020-08-03,,,"176,113"
9492,STC,LB,Lunes,2020-08-03,,,"217,660"
9493,STC,L12,Lunes,2020-08-03,,,"178,911"
9494,STC,L1,Martes,2020-08-04,,,"354,383"
9495,STC,L2,Martes,2020-08-04,,,"330,775"
9496,STC,L3,Martes,2020-08-04,,,"297,572"
9497,STC,L4,Martes,2020-08-04,,,"37,120"
9498,STC,L5,Martes,2020-08-04,,,"131,299"
9499,STC,L6,Martes,2020-08-04,,,"62,779"
9500,STC,L7,Martes,2020-08-04,,,"136,323"
9501,STC,L8,Martes,2020-08-04,,,"185,222"
9502,STC,L9,Martes,2020-08-04,,,"170,290"
9503,STC,LA,Martes,2020-08-04,,,"175,735"
9504,STC,LB,Martes,2020-08-04,,,"214,703"
9505,STC,L12,Martes,2020-08-04,,,"191,475"
9506,STC,L1,Miércoles,2020-08-05,,,"355,928"
9507,STC,L2,Miércoles,2020-08-05,,,"332,164"
9508,STC,L3,Miércoles,2020-08-05,,,"305,892"
9509,STC,L4,Miércoles,2020-08-05,,,"41,346"
9510,STC,L5,Miércoles,2020-08-05,,,"123,619"
9511,STC,L6,Miércoles,2020-08-05,,,"66,691"
9512,STC,L7,Miércoles,2020-08-05,,,"142,144"
9513,STC,L8,Miércoles,2020-08-05,,,"195,098"
9514,STC,L9,Miércoles,2020-08-05,,,"170,022"
9515,STC,LA,Miércoles,2020-08-05,,,"176,622"
9516,STC,LB,Miércoles,2020-08-05,,,"228,905"
9517,STC,L12,Miércoles,2020-08-05,,,"191,324"
9518,STC,L1,Jueves,2020-08-06,,,"361,066"
9519,STC,L2,Jueves,2020-08-06,,,"316,999"
9520,STC,L3,Jueves,2020-08-06,,,"307,567"
9521,STC,L4,Jueves,2020-08-06,,,"38,838"
9522,STC,L5,Jueves,2020-08-06,,,"122,391"
9523,STC,L6,Jueves,2020-08-06,,,"65,636"
9524,STC,L7,Jueves,2020-08-06,,,"140,484"
9525,STC,L8,Jueves,2020-08-06,,,"206,882"
9526,STC,L9,Jueves,2020-08-06,,,"177,103"
9527,STC,LA,Jueves,2020-08-06,,,"178,537"
9528,STC,LB,Jueves,2020-08-06,,,"227,039"
9529,STC,L12,Jueves,2020-08-06,,,"197,145"
9530,STC,L1,Viernes,2020-08-07,,,"358,993"
9531,STC,L2,Viernes,2020-08-07,,,"354,411"
9532,STC,L3,Viernes,2020-08-07,,,"316,153"
9533,STC,L4,Viernes,2020-08-07,,,"38,054"
9534,STC,L5,Viernes,2020-08-07,,,"125,405"
9535,STC,L6,Viernes,2020-08-07,,,"67,663"
9536,STC,L7,Viernes,2020-08-07,,,"148,656"
9537,STC,L8,Viernes,2020-08-07,,,"222,631"
9538,STC,L9,Viernes,2020-08-07,,,"197,389"
9539,STC,LA,Viernes,2020-08-07,,,"183,950"
9540,STC,LB,Viernes,2020-08-07,,,"231,832"
9541,STC,L12,Viernes,2020-08-07,,,"192,223"
9542,STC,L1,Sábado,2020-08-08,,,"297,657"
9543,STC,L2,Sábado,2020-08-08,,,"308,058"
9544,STC,L3,Sábado,2020-08-08,,,"252,228"
9545,STC,L4,Sábado,2020-08-08,,,"35,419"
9546,STC,L5,Sábado,2020-08-08,,,"109,104"
9547,STC,L6,Sábado,2020-08-08,,,"51,776"
9548,STC,L7,Sábado,2020-08-08,,,"101,367"
9549,STC,L8,Sábado,2020-08-08,,,"173,380"
9550,STC,L9,Sábado,2020-08-08,,,"132,256"
9551,STC,LA,Sábado,2020-08-08,,,"156,778"
9552,STC,LB,Sábado,2020-08-08,,,"220,961"
9553,STC,L12,Sábado,2020-08-08,,,"162,401"
9554,STC,L1,Domingo,2020-08-09,,,"190,494"
9555,STC,L2,Domingo,2020-08-09,,,"156,883"
9556,STC,L3,Domingo,2020-08-09,,,"149,630"
9557,STC,L4,Domingo,2020-08-09,,,"25,149"
9558,STC,L5,Domingo,2020-08-09,,,"80,086"
9559,STC,L6,Domingo,2020-08-09,,,"29,144"
9560,STC,L7,Domingo,2020-08-09,,,"58,224"
9561,STC,L8,Domingo,2020-08-09,,,"95,530"
9562,STC,L9,Domingo,2020-08-09,,,"97,697"
9563,STC,LA,Domingo,2020-08-09,,,"113,988"
9564,STC,LB,Domingo,2020-08-09,,,"129,462"
9565,STC,L12,Domingo,2020-08-09,,,"100,758"
9566,STC,L1,Lunes,2020-08-10,,,"359,358"
9567,STC,L2,Lunes,2020-08-10,,,"317,787"
9568,STC,L3,Lunes,2020-08-10,,,"304,296"
9569,STC,L4,Lunes,2020-08-10,,,"32,433"
9570,STC,L5,Lunes,2020-08-10,,,"121,003"
9571,STC,L6,Lunes,2020-08-10,,,"57,738"
9572,STC,L7,Lunes,2020-08-10,,,"134,681"
9573,STC,L8,Lunes,2020-08-10,,,"197,498"
9574,STC,L9,Lunes,2020-08-10,,,"178,250"
9575,STC,LA,Lunes,2020-08-10,,,"180,135"
9576,STC,LB,Lunes,2020-08-10,,,"230,054"
9577,STC,L12,Lunes,2020-08-10,,,"183,945"
9578,STC,L1,Martes,2020-08-11,,,"339,130"
9579,STC,L2,Martes,2020-08-11,,,"345,218"
9580,STC,L3,Martes,2020-08-11,,,"295,249"
9581,STC,L4,Martes,2020-08-11,,,"39,183"
9582,STC,L5,Martes,2020-08-11,,,"123,024"
9583,STC,L6,Martes,2020-08-11,,,"66,056"
9584,STC,L7,Martes,2020-08-11,,,"136,353"
9585,STC,L8,Martes,2020-08-11,,,"199,783"
9586,STC,L9,Martes,2020-08-11,,,"180,159"
9587,STC,LA,Martes,2020-08-11,,,"184,809"
9588,STC,LB,Martes,2020-08-11,,,"210,190"
9589,STC,L12,Martes,2020-08-11,,,"191,980"
9590,STC,L1,Miércoles,2020-08-12,,,"345,544"
9591,STC,L2,Miércoles,2020-08-12,,,"334,004"
9592,STC,L3,Miércoles,2020-08-12,,,"311,833"
9593,STC,L4,Miércoles,2020-08-12,,,"38,405"
9594,STC,L5,Miércoles,2020-08-12,,,"126,431"
9595,STC,L6,Miércoles,2020-08-12,,,"65,391"
9596,STC,L7,Miércoles,2020-08-12,,,"143,835"
9597,STC,L8,Miércoles,2020-08-12,,,"197,193"
9598,STC,L9,Miércoles,2020-08-12,,,"183,541"
9599,STC,LA,Miércoles,2020-08-12,,,"189,897"
9600,STC,LB,Miércoles,2020-08-12,,,"230,029"
9601,STC,L12,Miércoles,2020-08-12,,,"194,214"
9602,STC,L1,Jueves,2020-08-13,,,"373,735"
9603,STC,L2,Jueves,2020-08-13,,,"354,868"
9604,STC,L3,Jueves,2020-08-13,,,"328,091"
9605,STC,L4,Jueves,2020-08-13,,,"39,564"
9606,STC,L5,Jueves,2020-08-13,,,"125,338"
9607,STC,L6,Jueves,2020-08-13,,,"66,201"
9608,STC,L7,Jueves,2020-08-13,,,"141,275"
9609,STC,L8,Jueves,2020-08-13,,,"198,597"
9610,STC,L9,Jueves,2020-08-13,,,"179,778"
9611,STC,LA,Jueves,2020-08-13,,,"188,417"
9612,STC,LB,Jueves,2020-08-13,,,"224,548"
9613,STC,L12,Jueves,2020-08-13,,,"200,776"
9614,STC,L1,Viernes,2020-08-14,,,"381,603"
9615,STC,L2,Viernes,2020-08-14,,,"372,293"
9616,STC,L3,Viernes,2020-08-14,,,"329,533"
9617,STC,L4,Viernes,2020-08-14,,,"42,157"
9618,STC,L5,Viernes,2020-08-14,,,"135,132"
9619,STC,L6,Viernes,2020-08-14,,,"67,618"
9620,STC,L7,Viernes,2020-08-14,,,"150,364"
9621,STC,L8,Viernes,2020-08-14,,,"221,244"
9622,STC,L9,Viernes,2020-08-14,,,"154,833"
9623,STC,LA,Viernes,2020-08-14,,,"177,286"
9624,STC,LB,Viernes,2020-08-14,,,"238,395"
9625,STC,L12,Viernes,2020-08-14,,,"208,511"
9626,STC,L1,Sábado,2020-08-15,,,"315,841"
9627,STC,L2,Sábado,2020-08-15,,,"345,297"
9628,STC,L3,Sábado,2020-08-15,,,"281,311"
9629,STC,L4,Sábado,2020-08-15,,,"42,301"
9630,STC,L5,Sábado,2020-08-15,,,"108,237"
9631,STC,L6,Sábado,2020-08-15,,,"52,262"
9632,STC,L7,Sábado,2020-08-15,,,"107,951"
9633,STC,L8,Sábado,2020-08-15,,,"202,618"
9634,STC,L9,Sábado,2020-08-15,,,"156,935"
9635,STC,LA,Sábado,2020-08-15,,,"152,089"
9636,STC,LB,Sábado,2020-08-15,,,"227,303"
9637,STC,L12,Sábado,2020-08-15,,,"166,999"
9638,STC,L1,Domingo,2020-08-16,,,"215,328"
9639,STC,L2,Domingo,2020-08-16,,,"197,139"
9640,STC,L3,Domingo,2020-08-16,,,"176,689"
9641,STC,L4,Domingo,2020-08-16,,,"25,508"
9642,STC,L5,Domingo,2020-08-16,,,"84,232"
9643,STC,L6,Domingo,2020-08-16,,,"32,177"
9644,STC,L7,Domingo,2020-08-16,,,"66,141"
9645,STC,L8,Domingo,2020-08-16,,,"108,892"
9646,STC,L9,Domingo,2020-08-16,,,"91,408"
9647,STC,LA,Domingo,2020-08-16,,,"116,298"
9648,STC,LB,Domingo,2020-08-16,,,"148,525"
9649,STC,L12,Domingo,2020-08-16,,,"103,052"
9650,STC,L1,Lunes,2020-08-17,,,"360,244"
9651,STC,L2,Lunes,2020-08-17,,,"337,621"
9652,STC,L3,Lunes,2020-08-17,,,"318,745"
9653,STC,L4,Lunes,2020-08-17,,,"37,184"
9654,STC,L5,Lunes,2020-08-17,,,"124,422"
9655,STC,L6,Lunes,2020-08-17,,,"66,461"
9656,STC,L7,Lunes,2020-08-17,,,"134,734"
9657,STC,L8,Lunes,2020-08-17,,,"205,097"
9658,STC,L9,Lunes,2020-08-17,,,"174,403"
9659,STC,LA,Lunes,2020-08-17,,,"181,950"
9660,STC,LB,Lunes,2020-08-17,,,"229,254"
9661,STC,L12,Lunes,2020-08-17,,,"190,922"
9662,STC,L1,Martes,2020-08-18,,,"385,125"
9663,STC,L2,Martes,2020-08-18,,,"339,983"
9664,STC,L3,Martes,2020-08-18,,,"325,977"
9665,STC,L4,Martes,2020-08-18,,,"38,815"
9666,STC,L5,Martes,2020-08-18,,,"128,228"
9667,STC,L6,Martes,2020-08-18,,,"63,888"
9668,STC,L7,Martes,2020-08-18,,,"149,040"
9669,STC,L8,Martes,2020-08-18,,,"211,371"
9670,STC,L9,Martes,2020-08-18,,,"177,441"
9671,STC,LA,Martes,2020-08-18,,,"178,144"
9672,STC,LB,Martes,2020-08-18,,,"218,923"
9673,STC,L12,Martes,2020-08-18,,,"194,838"
9674,STC,L1,Miércoles,2020-08-19,,,"371,803"
9675,STC,L2,Miércoles,2020-08-19,,,"367,073"
9676,STC,L3,Miércoles,2020-08-19,,,"341,173"
9677,STC,L4,Miércoles,2020-08-19,,,"40,326"
9678,STC,L5,Miércoles,2020-08-19,,,"127,193"
9679,STC,L6,Miércoles,2020-08-19,,,"63,048"
9680,STC,L7,Miércoles,2020-08-19,,,"147,959"
9681,STC,L8,Miércoles,2020-08-19,,,"212,231"
9682,STC,L9,Miércoles,2020-08-19,,,"187,913"
9683,STC,LA,Miércoles,2020-08-19,,,"181,972"
9684,STC,LB,Miércoles,2020-08-19,,,"233,952"
9685,STC,L12,Miércoles,2020-08-19,,,"197,723"
9686,STC,L1,Jueves,2020-08-20,,,"346,576"
9687,STC,L2,Jueves,2020-08-20,,,"344,259"
9688,STC,L3,Jueves,2020-08-20,,,"332,313"
9689,STC,L4,Jueves,2020-08-20,,,"45,493"
9690,STC,L5,Jueves,2020-08-20,,,"129,035"
9691,STC,L6,Jueves,2020-08-20,,,"67,087"
9692,STC,L7,Jueves,2020-08-20,,,"138,383"
9693,STC,L8,Jueves,2020-08-20,,,"214,625"
9694,STC,L9,Jueves,2020-08-20,,,"191,443"
9695,STC,LA,Jueves,2020-08-20,,,"183,751"
9696,STC,LB,Jueves,2020-08-20,,,"235,487"
9697,STC,L12,Jueves,2020-08-20,,,"208,587"
9698,STC,L1,Viernes,2020-08-21,,,"368,542"
9699,STC,L2,Viernes,2020-08-21,,,"379,632"
9700,STC,L3,Viernes,2020-08-21,,,"338,124"
9701,STC,L4,Viernes,2020-08-21,,,"40,130"
9702,STC,L5,Viernes,2020-08-21,,,"140,799"
9703,STC,L6,Viernes,2020-08-21,,,"62,779"
9704,STC,L7,Viernes,2020-08-21,,,"152,449"
9705,STC,L8,Viernes,2020-08-21,,,"214,918"
9706,STC,L9,Viernes,2020-08-21,,,"196,454"
9707,STC,LA,Viernes,2020-08-21,,,"196,992"
9708,STC,LB,Viernes,2020-08-21,,,"237,932"
9709,STC,L12,Viernes,2020-08-21,,,"217,730"
9710,STC,L1,Sábado,2020-08-22,,,"354,763"
9711,STC,L2,Sábado,2020-08-22,,,"345,317"
9712,STC,L3,Sábado,2020-08-22,,,"280,023"
9713,STC,L4,Sábado,2020-08-22,,,"37,805"
9714,STC,L5,Sábado,2020-08-22,,,"116,544"
9715,STC,L6,Sábado,2020-08-22,,,"50,873"
9716,STC,L7,Sábado,2020-08-22,,,"110,815"
9717,STC,L8,Sábado,2020-08-22,,,"196,722"
9718,STC,L9,Sábado,2020-08-22,,,"138,614"
9719,STC,LA,Sábado,2020-08-22,,,"177,250"
9720,STC,LB,Sábado,2020-08-22,,,"227,104"
9721,STC,L12,Sábado,2020-08-22,,,"178,218"
9722,STC,L1,Domingo,2020-08-23,,,"219,158"
9723,STC,L2,Domingo,2020-08-23,,,"171,972"
9724,STC,L3,Domingo,2020-08-23,,,"181,623"
9725,STC,L4,Domingo,2020-08-23,,,"25,237"
9726,STC,L5,Domingo,2020-08-23,,,"80,718"
9727,STC,L6,Domingo,2020-08-23,,,"30,193"
9728,STC,L7,Domingo,2020-08-23,,,"63,945"
9729,STC,L8,Domingo,2020-08-23,,,"113,658"
9730,STC,L9,Domingo,2020-08-23,,,"91,290"
9731,STC,LA,Domingo,2020-08-23,,,"130,176"
9732,STC,LB,Domingo,2020-08-23,,,"138,466"
9733,STC,L12,Domingo,2020-08-23,,,"105,730"
9734,STC,L1,Lunes,2020-08-24,,,"355,411"
9735,STC,L2,Lunes,2020-08-24,,,"346,728"
9736,STC,L3,Lunes,2020-08-24,,,"312,832"
9737,STC,L4,Lunes,2020-08-24,,,"36,675"
9738,STC,L5,Lunes,2020-08-24,,,"124,873"
9739,STC,L6,Lunes,2020-08-24,,,"57,272"
9740,STC,L7,Lunes,2020-08-24,,,"138,433"
9741,STC,L8,Lunes,2020-08-24,,,"197,838"
9742,STC,L9,Lunes,2020-08-24,,,"183,735"
9743,STC,LA,Lunes,2020-08-24,,,"195,192"
9744,STC,LB,Lunes,2020-08-24,,,"224,735"
9745,STC,L12,Lunes,2020-08-24,,,"204,370"
9746,STC,L1,Martes,2020-08-25,,,"362,155"
9747,STC,L2,Martes,2020-08-25,,,"356,998"
9748,STC,L3,Martes,2020-08-25,,,"308,967"
9749,STC,L4,Martes,2020-08-25,,,"35,927"
9750,STC,L5,Martes,2020-08-25,,,"126,483"
9751,STC,L6,Martes,2020-08-25,,,"63,152"
9752,STC,L7,Martes,2020-08-25,,,"142,282"
9753,STC,L8,Martes,2020-08-25,,,"198,381"
9754,STC,L9,Martes,2020-08-25,,,"192,052"
9755,STC,LA,Martes,2020-08-25,,,"191,717"
9756,STC,LB,Martes,2020-08-25,,,"212,311"
9757,STC,L12,Martes,2020-08-25,,,"205,822"
9758,STC,L1,Miércoles,2020-08-26,,,"369,980"
9759,STC,L2,Miércoles,2020-08-26,,,"359,584"
9760,STC,L3,Miércoles,2020-08-26,,,"330,305"
9761,STC,L4,Miércoles,2020-08-26,,,"38,822"
9762,STC,L5,Miércoles,2020-08-26,,,"131,852"
9763,STC,L6,Miércoles,2020-08-26,,,"64,855"
9764,STC,L7,Miércoles,2020-08-26,,,"146,832"
9765,STC,L8,Miércoles,2020-08-26,,,"209,959"
9766,STC,L9,Miércoles,2020-08-26,,,"180,075"
9767,STC,LA,Miércoles,2020-08-26,,,"194,237"
9768,STC,LB,Miércoles,2020-08-26,,,"222,345"
9769,STC,L12,Miércoles,2020-08-26,,,"206,097"
9770,STC,L1,Jueves,2020-08-27,,,"359,094"
9771,STC,L2,Jueves,2020-08-27,,,"351,159"
9772,STC,L3,Jueves,2020-08-27,,,"336,100"
9773,STC,L4,Jueves,2020-08-27,,,"41,993"
9774,STC,L5,Jueves,2020-08-27,,,"129,119"
9775,STC,L6,Jueves,2020-08-27,,,"67,186"
9776,STC,L7,Jueves,2020-08-27,,,"147,291"
9777,STC,L8,Jueves,2020-08-27,,,"202,177"
